Rabbit-population,Rabbit-born children,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-born children,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
0,0,3.09325618812282,0,1.84901940998219,9.9169627335535,13,30,20,2,6,3,1,2,10.0280427739189,13,30,21.3627994430982
40,0,3.05183318353433,0,1.90815111904733,9.91157598280774,12.9375683199899,34.2002158516322,20,20,0,3.01650360909304,1,2.0175415210722,8.62658342301964,11.0933242858186,30.0224247439017,20.1362799443098
40,0,3.05183318353433,0,1.90815111904733,9.91157598280774,12.9375683199899,34.2002158516322,20,20,0,3.01650360909304,1,2.0175415210722,8.62658342301964,11.0933242858186,30.0224247439017,20.1362799443098
38,0,3.05105537409167,0,1.90729014083977,9.90692208716605,12.9342824420947,34.1460774380833,20,20,0,3.01650360909304,1,2.0175415210722,8.62658342301964,11.0933242858186,30.0224247439017,20.1362799443098
38,0,3.05105537409167,0,1.90729014083977,9.90692208716605,12.9342824420947,34.1460774380833,20,24,4,3.01375300757754,1,2.01461793422684,8.52215285251636,11.4042196436572,30.0186872865847,20.1135666202582
35,0,3.04781879896297,0,1.90797104376991,9.89894398035171,12.9286495085599,34.1481492678012,20,24,4,3.01375300757754,1,2.01461793422684,8.52215285251636,11.4042196436572,30.0186872865847,20.1135666202582
33,0,3.05071690799103,0,1.90696870066559,9.8928193731003,12.9243252363514,34.024833518149,20,24,4,3.01375300757754,1,2.01461793422684,8.52215285251636,11.4042196436572,30.0186872865847,20.1135666202582
32,0,3.05230181136575,0,1.90877961599945,9.88946997850968,12.9219603999874,34.1506095655912,20,16,4,3.0206295113663,1,2.02192690134025,8.65647660540461,10.905471612703,30.0280309298771,20.1703499303873
28,0,3.05501552992194,0,1.92283219813806,9.87905648382512,12.9108118856999,33.7970224494921,20,16,4,3.0206295113663,1,2.02192690134025,8.65647660540461,10.905471612703,30.0280309298771,20.1703499303873
22,0,3.05185297546114,0,1.92318497494095,9.8460718885047,12.9318927127163,34.321327800254,20,16,4,3.0206295113663,1,2.02192690134025,8.65647660540461,10.905471612703,30.0280309298771,20.1703499303873
19,0,3.04207046080729,0,1.91900263361678,9.82176744984754,12.9211389305136,33.7019881609127,20,10,4,3.0069537725142,1,2.00256335183189,8.2391454590798,9.82308293319698,30.0448494878033,20
10,0,3.0532892503559,0,1.87808373495362,9.61665835190071,12.9001093119839,30,20,5,4,2.89235920704121,1,2,8.34019311694032,11.1846188189697,30,20
40,0,3.06059240703684,0,1.85553638070032,10,12.9001093119839,32.268362384128,20.0201750126401,20,0,3.02114900077155,1,1.97450737232944,8.45484686575237,11.13110663434,29.8221624348412,20
40,0,3.06059240703684,0,1.85553638070032,10,12.9001093119839,32.268362384128,20.0201750126401,20,0,3.02114900077155,1,1.97450737232944,8.45484686575237,11.13110663434,29.8221624348412,20
39,0,3.06214605849932,0,1.85183218533366,10,12.8975480122912,32.0583795883845,20.0206923206565,22,2,3.07547271028382,1,1.92888492171332,8.41349715068398,11.102782705795,29.8383294862193,20
41,2,3.05911454345057,0,1.85905988361007,10,12.9025456702282,32.5611765974449,20.0074442850937,26,6,3.11145458604065,1,1.92858466847601,8.3498822044249,11.2605635565402,29.8901277276668,20
41,2,3.05911454345057,0,1.85905988361007,10,12.9025456702282,32.5611765974449,20.0074442850937,26,6,3.11145458604065,1,1.92858466847601,8.3498822044249,11.2605635565402,29.8901277276668,20
41,2,3.05911454345057,0,1.85905988361007,10,12.9025456702282,32.5611765974449,20.0074442850937,25,6,3.11591276948228,1,1.92572805521505,8.39252546721509,11.3725242169048,29.8857328367734,20
40,2,3.06059240703684,0,1.85931089545077,10,12.9001093119839,32.6252060123811,20.007630392221,22,6,3.0473495373108,1,1.98671514103105,8.44605166728988,11.4280591868479,29.8701509508789,20
34,2,3.06124322284315,0,1.84780522317894,10,12.9118611576328,31.9973848727315,20.0237353089883,15,6,2.94570402697453,1,2,8.65420911202516,11.345707043293,30,20
32,2,3.06090770158679,0,1.84772933650374,10,12.9219603999874,32.1222214272772,20.0252187658001,15,6,2.94570402697453,1,2,8.65420911202516,11.345707043293,30,20
24,2,3.10194604128217,0,1.83857191614077,10,12.9375683199899,31.0558981080266,20.0336250210668,9,6,2.94019955946734,1,2,8.86501043405093,10.9829097988552,30,20
14,2,3.11538680648868,0,1.79875643696452,10,12.8929742628399,29.4328895344476,20,6,6,2.94014728492498,1,2,9.07887508297822,11.4871823491414,30,20
0,2,3.11538680648868,0,1.79875643696452,10,12.8929742628399,29.4328895344476,20,3,6,3,1,2,10.0280427739189,13,30,20
0,2,3.11538680648868,0,1.79875643696452,10,12.8929742628399,29.4328895344476,20,3,6,3,1,2,10.0280427739189,13,30,20
0,2,3.11538680648868,0,1.79875643696452,10,12.8929742628399,29.4328895344476,20,3,6,3,1,2,10.0280427739189,13,30,20
40,0,3.19358051040333,0,1.84956215977159,9.85835724593533,13.0360378028449,32.1544919061346,19.8568349644994,20,0,3.24234867100009,1,1.92352211698831,8.26839644782135,11.9187582987823,30.419124368863,19.893917100437
40,0,3.19358051040333,0,1.84956215977159,9.85835724593533,13.0360378028449,32.1544919061346,19.8568349644994,20,0,3.24234867100009,1,1.92352211698831,8.26839644782135,11.9187582987823,30.419124368863,19.893917100437
40,0,3.19358051040333,0,1.84956215977159,9.85835724593533,13.0360378028449,32.1544919061346,19.8568349644994,21,1,3.28595216578783,1,1.90288522792167,8.25561566459176,11.8872324974726,30.3991660655838,19.8989686670828
37,0,3.19224044247278,0,1.85326993202928,9.84687269830846,13.0866348889398,32.3291804390644,19.845226988648,27,7,3.2224072400572,1,1.92446628838352,8.19881218357137,12.035130425158,30.8851118108653,19.9214200743978
36,0,3.18809637963017,0,1.85338800208614,9.84261916215037,13.0890414136326,32.3938798957051,19.8409277383327,27,7,3.2224072400572,1,1.92446628838352,8.19881218357137,12.035130425158,30.8851118108653,19.9214200743978
35,0,3.18902272722121,0,1.8535128190034,9.83812256678323,13.0915854540221,32.4622764641538,19.8363828165708,27,7,3.2224072400572,1,1.92446628838352,8.19881218357137,12.035130425158,30.8851118108653,19.9214200743978
35,0,3.18902272722121,0,1.8535128190034,9.83812256678323,13.0915854540221,32.4622764641538,19.8363828165708,15,7,3.35908571174253,1,1.86403931909033,8.22265907883387,11.581340626253,30,20.0608705755654
33,0,3.18606317819704,0,1.84999437141066,9.82831181325494,13.0971360875992,32.294605600826,19.8264666236357,15,7,3.35908571174253,1,1.86403931909033,8.22265907883387,11.581340626253,30,20.0608705755654
31,0,3.18275596934857,0,1.85526515361835,9.81723515604559,13.1034029319604,32.442644671847,19.8514886840061,12,7,3.30079615076573,1,1.91502457443146,8.33800712898649,11.8954274503179,30,20.0760882194567
27,0,3.18146792522158,0,1.86767373925714,9.79015888286715,13.137220160402,33.0985752349997,19.8294870075626,3,7,3.20623660180217,1,2,8,10.9060878395675,30,20
16,0,3.17513397928994,0,1.81606239508931,9.92503513793872,13,30.6536057136327,19.7122593252618,2,7,3,1,2,8,10.7307735237121,30,20
1,0,3.15567421394412,0,1.84901940998219,10,13,30,20,0,7,3,1,2,8,10.7307735237121,30,20
1,0,3.15567421394412,0,1.84901940998219,10,13,30,20,0,7,3,1,2,8,10.7307735237121,30,20
1,0,3.15567421394412,0,1.84901940998219,10,13,30,20,0,7,3,1,2,8,10.7307735237121,30,20
40,0,3.22322551577494,0,1.82863589061008,10.0737276861301,12.8985771396269,30,19.9540468544284,20,0,3.61322478117272,1,1.91337755221489,8,11.6995539923935,30,19.9215546021616
40,0,3.22322551577494,0,1.82863589061008,10.0737276861301,12.8985771396269,30,19.9540468544284,20,0,3.61322478117272,1,1.91337755221489,8,11.6995539923935,30,19.9215546021616
40,0,3.22322551577494,0,1.82863589061008,10.0737276861301,12.8985771396269,30,19.9540468544284,22,2,3.61372341973943,1,1.92125232019536,8,11.6592960359285,30.4825331290237,19.9286860019651
42,2,3.21893968768517,0,1.8296065343897,10.0702168439334,12.9034067996447,30,19.9562350994556,26,6,3.51930443208721,1,1.90995776872501,8,11.8655581842472,30.4082972630201,19.9396573862781
42,2,3.21893968768517,0,1.8296065343897,10.0702168439334,12.9034067996447,30,19.9562350994556,26,6,3.51930443208721,1,1.90995776872501,8,11.8655581842472,30.4082972630201,19.9396573862781
42,2,3.21893968768517,0,1.8296065343897,10.0702168439334,12.9034067996447,30,19.9562350994556,26,6,3.51930443208721,1,1.90995776872501,8,11.8655581842472,30.4082972630201,19.9396573862781
42,2,3.21893968768517,0,1.8296065343897,10.0702168439334,12.9034067996447,30,19.9562350994556,14,6,3.69926117155917,1,1.89799111235869,8,11.6403009973398,30,19.6922797244851
38,2,3.22796248366363,0,1.83113042443698,10.0776080906632,12.8932390943441,30,19.9516282678194,14,6,3.69926117155917,1,1.89799111235869,8,11.6403009973398,30,19.6922797244851
38,2,3.22796248366363,0,1.83113042443698,10.0776080906632,12.8932390943441,30,19.9516282678194,14,6,3.69926117155917,1,1.89799111235869,8,11.6403009973398,30,19.6922797244851
32,2,3.21970066588163,0,1.82777623964725,10.0921596076626,12.8732214245337,30,19.6578051883899,5,6,3.22694291751254,1,2.04483823162945,8,11.7436527037405,30,20
22,2,3.22959673747772,0,1.82813575587891,10.0856542789099,12.8155947993217,30,19.5240659834006,2,6,3,1,2,8,10.7307735237121,30,20
40,0,3.22395475573485,0,1.84424202154912,10.0874906329225,12.7812585349309,30,20.6685975130752,20,0,3.62990917746497,1,1.94796356853722,8,11.6696299241633,30.1783313906181,20
40,0,3.22395475573485,0,1.84424202154912,10.0874906329225,12.7812585349309,30,20.6685975130752,20,0,3.62990917746497,1,1.94796356853722,8,11.6696299241633,30.1783313906181,20
40,0,3.22395475573485,0,1.84424202154912,10.0874906329225,12.7812585349309,30,20.6685975130752,22,2,3.62889105273239,1,1.95269415321565,8,11.6291129558676,30.1621194460165,20
46,6,3.21212019532027,0,1.84486515917082,10.076078811237,12.7629282877417,30,20.9775677569637,22,2,3.62889105273239,1,1.95269415321565,8,11.6291129558676,30.1621194460165,20
46,6,3.21212019532027,0,1.84486515917082,10.076078811237,12.7629282877417,30,20.9775677569637,22,2,3.62889105273239,1,1.95269415321565,8,11.6291129558676,30.1621194460165,20
46,6,3.21212019532027,0,1.84486515917082,10.076078811237,12.7629282877417,30,20.9775677569637,22,2,3.62889105273239,1,1.95269415321565,8,11.6291129558676,30.1621194460165,20
43,6,3.21762464202473,0,1.84457532771887,10.0813866352768,12.74638840084,30,20.4100416831244,22,2,3.62889105273239,1,1.95269415321565,8,11.6291129558676,30.1621194460165,20
34,6,3.22771895047711,0,1.84416027657313,10.1468709075359,12.8422353912812,30,20.5839563250282,18,2,3.66552631910517,1,1.94218174281913,8,11.8707963869202,30.1981459895757,20
32,6,3.23362493951382,0,1.84385658073507,10.0495801553255,12.8323751032363,30,20.0509468360511,18,2,3.66552631910517,1,1.94218174281913,8,11.8707963869202,30.1981459895757,20
29,6,3.22965246651515,0,1.84332249495088,10.0547091369109,12.8150345966745,30,19.7420065725853,13,2,3.65174038138112,1,1.94335353072832,8,11.9272101361712,30.2743559855663,20
19,6,3.22206942691024,0,1.81775586790346,10.0894818099072,12.717684384398,30,19.5415321288135,4,2,3.4383560982423,1,2.05604778953681,8,12.1283582356391,29.2082576391213,20
40,0,3.25063114438585,0,1.90318241740873,10.148212906808,12.9443484687365,30,19.7379177974117,20,0,3.58559452175814,1,1.91439453331749,8.02437816972826,11.8668657063308,29.3179854206793,20
40,0,3.25063114438585,0,1.90318241740873,10.148212906808,12.9443484687365,30,19.7379177974117,20,0,3.58559452175814,1,1.91439453331749,8.02437816972826,11.8668657063308,29.3179854206793,20
40,0,3.25063114438585,0,1.90318241740873,10.148212906808,12.9443484687365,30,19.7379177974117,20,0,3.58559452175814,1,1.91439453331749,8.02437816972826,11.8668657063308,29.3179854206793,20
44,4,3.23317959887939,0,1.89965016315982,10.1347390061891,13.0187765399806,30,19.7617434521924,20,0,3.58559452175814,1,1.91439453331749,8.02437816972826,11.8668657063308,29.3179854206793,20
44,4,3.23317959887939,0,1.89965016315982,10.1347390061891,13.0187765399806,30,19.7617434521924,20,0,3.58559452175814,1,1.91439453331749,8.02437816972826,11.8668657063308,29.3179854206793,20
44,4,3.23317959887939,0,1.89965016315982,10.1347390061891,13.0187765399806,30,19.7617434521924,20,0,3.58559452175814,1,1.91439453331749,8.02437816972826,11.8668657063308,29.3179854206793,20
44,4,3.23317959887939,0,1.89965016315982,10.1347390061891,13.0187765399806,30,19.7617434521924,20,0,3.58559452175814,1,1.91439453331749,8.02437816972826,11.8668657063308,29.3179854206793,20
36,4,3.25789304702662,0,1.91017453706006,10.1351056378648,12.9381649652628,30,19.7087975526796,20,0,3.58559452175814,1,1.91439453331749,8.02437816972826,11.8668657063308,29.3179854206793,20
36,4,3.25789304702662,0,1.91017453706006,10.1351056378648,12.9381649652628,30,19.7087975526796,20,0,3.58559452175814,1,1.91439453331749,8.02437816972826,11.8668657063308,29.3179854206793,20
33,4,3.25029907813753,0,1.91573409406714,10.1473879685798,13,30,19.6823246029232,13,0,3.49192213588233,1,1.89903527231456,8.03750487650502,12.0613088691498,29.6815859033947,20
24,4,3.24215166550123,0,1.89492559460216,10.1582954022478,13,30,19.5066051514096,6,0,3.5844747976564,1,1.89062154500744,8,11.8378109808521,28.7156648219614,20
40,0,3.29077084127627,0,1.87755545706829,10.2295417330133,12.8562598880059,30.2102490258466,19.978882289705,20,0,3.58067522797014,1,1.9120134496921,7.8579694407774,11.9851141941264,28.9813055578854,19.9556063768053
40,0,3.29077084127627,0,1.87755545706829,10.2295417330133,12.8562598880059,30.2102490258466,19.978882289705,20,0,3.58067522797014,1,1.9120134496921,7.8579694407774,11.9851141941264,28.9813055578854,19.9556063768053
40,0,3.29077084127627,0,1.87755545706829,10.2295417330133,12.8562598880059,30.2102490258466,19.978882289705,20,0,3.58067522797014,1,1.9120134496921,7.8579694407774,11.9851141941264,28.9813055578854,19.9556063768053
40,0,3.29077084127627,0,1.87755545706829,10.2295417330133,12.8562598880059,30.2102490258466,19.978882289705,20,0,3.58067522797014,1,1.9120134496921,7.8579694407774,11.9851141941264,28.9813055578854,19.9556063768053
40,0,3.29077084127627,0,1.87755545706829,10.2295417330133,12.8562598880059,30.2102490258466,19.978882289705,20,0,3.58067522797014,1,1.9120134496921,7.8579694407774,11.9851141941264,28.9813055578854,19.9556063768053
40,0,3.29077084127627,0,1.87755545706829,10.2295417330133,12.8562598880059,30.2102490258466,19.978882289705,20,0,3.58067522797014,1,1.9120134496921,7.8579694407774,11.9851141941264,28.9813055578854,19.9556063768053
40,0,3.29077084127627,0,1.87755545706829,10.2295417330133,12.8562598880059,30.2102490258466,19.978882289705,20,0,3.58067522797014,1,1.9120134496921,7.8579694407774,11.9851141941264,28.9813055578854,19.9556063768053
40,0,3.29077084127627,0,1.87755545706829,10.2295417330133,12.8562598880059,30.2102490258466,19.978882289705,20,0,3.58067522797014,1,1.9120134496921,7.8579694407774,11.9851141941264,28.9813055578854,19.9556063768053
40,0,3.29077084127627,0,1.87755545706829,10.2295417330133,12.8562598880059,30.2102490258466,19.978882289705,20,0,3.58067522797014,1,1.9120134496921,7.8579694407774,11.9851141941264,28.9813055578854,19.9556063768053
39,0,3.28947197298062,0,1.87828715058332,10.2354274184752,12.8525742441086,30.2156400265093,19.8663088478118,11,0,3.37505078103136,1,1.88500729205428,7.73333746284883,12.26411532578,29.0115472262049,19.9192843214642
29,0,3.28399123476058,0,1.8735933796324,10.1697522787514,12.9333566861009,30,19.8237056570121,6,0,3.30935490270325,1,1.84783773563812,7.51111868188951,12.1283582356391,28.4165152782425,20
40,0,3.23779438681515,0,1.89189908634098,10.2159222093952,12.9307743702131,29.9140811195508,19.7576788663442,20,0,3.31137418096425,1,1.7774484953918,6.60040689850611,12.4770149413834,29.6833030556485,19.4408629667967
40,0,3.23779438681515,0,1.89189908634098,10.2159222093952,12.9307743702131,29.9140811195508,19.7576788663442,20,0,3.31137418096425,1,1.7774484953918,6.60040689850611,12.4770149413834,29.6833030556485,19.4408629667967
40,0,3.23779438681515,0,1.89189908634098,10.2159222093952,12.9307743702131,29.9140811195508,19.7576788663442,20,0,3.31137418096425,1,1.7774484953918,6.60040689850611,12.4770149413834,29.6833030556485,19.4408629667967
40,0,3.23779438681515,0,1.89189908634098,10.2159222093952,12.9307743702131,29.9140811195508,19.7576788663442,24,4,3.25947848413687,1,1.76381965803921,6.58923175636651,12.5641791178195,29.7360858797071,19.6730711058948
40,0,3.23779438681515,0,1.89189908634098,10.2159222093952,12.9307743702131,29.9140811195508,19.7576788663442,24,4,3.25947848413687,1,1.76381965803921,6.58923175636651,12.5641791178195,29.7360858797071,19.6730711058948
40,0,3.23779438681515,0,1.89189908634098,10.2159222093952,12.9307743702131,29.9140811195508,19.7576788663442,24,4,3.25947848413687,1,1.76381965803921,6.58923175636651,12.5641791178195,29.7360858797071,19.6730711058948
40,0,3.23779438681515,0,1.89189908634098,10.2159222093952,12.9307743702131,29.9140811195508,19.7576788663442,20,4,3.31137418096425,1,1.7774484953918,6.45374250307296,12.4770149413834,29.6833030556485,19.6076853270738
40,0,3.23779438681515,0,1.89189908634098,10.2159222093952,12.9307743702131,29.9140811195508,19.7576788663442,16,4,3.38921772620531,1,1.79789175142069,6.80050010600693,12.3462686767293,29.6041288195606,19.4222646419066
40,0,3.23779438681515,0,1.89189908634098,10.2159222093952,12.9307743702131,29.9140811195508,19.7576788663442,16,4,3.38921772620531,1,1.79789175142069,6.80050010600693,12.3462686767293,29.6041288195606,19.4222646419066
35,0,3.24678446469258,0,1.89802475439224,10.2163478590464,12.9208849945292,29.9018069937723,19.6690497098305,12,4,3.23527832138307,1,1.76778813074819,6.2889153866133,12.5641791178195,29.4721717594142,19.2296861892088
26,0,3.22563266481014,0,1.84901940998219,10.2586486676206,12.8934990310971,29.8678171070012,19.4077073563998,10,4,3.23624588819052,1,1.78221066264259,6.24002725480225,12.4770149413834,29.366606111297,19.0756234270506
0,0,3.22563266481014,0,1.84901940998219,10.2586486676206,12.8934990310971,29.8678171070012,19.4077073563998,1,4,3,1,1.69567547127624,8,13,30,10.7562342705059
0,0,3.22563266481014,0,1.84901940998219,10.2586486676206,12.8934990310971,29.8678171070012,19.4077073563998,1,4,3,1,1.69567547127624,8,13,30,10.7562342705059
0,0,3.22563266481014,0,1.84901940998219,10.2586486676206,12.8934990310971,29.8678171070012,19.4077073563998,1,4,3,1,1.69567547127624,8,13,30,10.7562342705059
40,0,3.18442734865904,0,1.84901940998219,9.846652833841,13.056455712329,30.0677592067156,19.4156660975983,20,0,3.09304706703238,1,1.73894306695941,6.09336285936911,12.6637916649068,29.6833030556485,20.2051011546337
40,0,3.18442734865904,0,1.84901940998219,9.846652833841,13.056455712329,30.0677592067156,19.4156660975983,20,0,3.09304706703238,1,1.73894306695941,6.09336285936911,12.6637916649068,29.6833030556485,20.2051011546337
40,0,3.18442734865904,0,1.84901940998219,9.846652833841,13.056455712329,30.0677592067156,19.4156660975983,22,2,3.14083458870275,1,1.76267551541765,6.26669350851737,12.5358757382133,29.1491396789125,20.1864555951216
40,0,3.18442734865904,0,1.84901940998219,9.846652833841,13.056455712329,30.0677592067156,19.4156660975983,24,4,3.12909837297752,1,1.75709217840587,6.16669505708568,12.6041712410581,29.2200447056698,20.3099362624257
40,0,3.18442734865904,0,1.84901940998219,9.846652833841,13.056455712329,30.0677592067156,19.4156660975983,24,4,3.12909837297752,1,1.75709217840587,6.16669505708568,12.6041712410581,29.2200447056698,20.3099362624257
40,0,3.18442734865904,0,1.84901940998219,9.846652833841,13.056455712329,30.0677592067156,19.4156660975983,24,4,3.12909837297752,1,1.75709217840587,6.16669505708568,12.6041712410581,29.2200447056698,20.3099362624257
